GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "42000","Pennsylvania",2,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",388186257,395633311,409185840,432634650,450359695,472940608,502658788,522993816,512318194,535335505,563528870,584880333,589720173,611421707,635818019,653328866,671702754,707043419,729142341,783825569,833321971,836778334
 "42000","Pennsylvania",2,CAINC5N,20,"...","Population (persons) 2/","Number of persons",12298970,12331031,12374658,12410722,12449990,12510809,12563937,12612285,12666858,12716521,12772774,12815609,12846775,12880463,12898688,12918191,12945337,12980864,12991448,12994440,13012059,12972008
 "42000","Pennsylvania",2,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",31563,32084,33066,34860,36173,37803,40008,41467,40446,42098,44120,45638,45904,47469,49293,50574,51888,54468,56125,60320,64042,64506
 "42000","Pennsylvania",2,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",284766797,291571003,301757851,322134652,334688190,346776765,363028142,369147932,359291829,375934521,393318810,406762901,421457423,433661863,450231554,459146271,472978177,490540476,505967594,502258977,532601637,562602855
 "42000","Pennsylvania",2,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",31934185,32707990,33499051,35208666,36999585,39017324,40540558,41780120,41247410,42349105,39406711,40314066,46675196,48217310,50119736,51021920,53687762,55540594,57644297,57089733,60410544,65626704
 "42000","Pennsylvania",2,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",16110140,16635329,17016214,18026388,18833205,20011745,21018119,21749130,21551320,22060688,18161287,18475105,24148001,25018609,26009541,26576544,28124350,29482656,30737468,30924661,33032078,36178433
 "42000","Pennsylvania",2,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",15824045,16072661,16482837,17182278,18166380,19005579,19522439,20030990,19696090,20288417,21245424,21838961,22527195,23198701,24110195,24445376,25563412,26057938,26906829,26165072,27378466,29448271
 "42000","Pennsylvania",2,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",4317204,4587763,5075887,5866177,6887897,7334707,8221074,8572008,7327458,7998706,7863610,8225060,8138262,8970182,8949764,9434625,9995175,10874380,11638951,12570632,13376513,14043748
 "42000","Pennsylvania",2,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",257149816,263450776,273334687,292792163,304576502,315094148,330708658,335939820,325371877,341584122,361775709,374673895,382920489,394414735,409061582,417558976,429285590,445874262,459962248,457739876,485567606,511019899
 "42000","Pennsylvania",2,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",69162395,66535301,67572782,69011254,69682235,77930415,86583189,92004580,83417189,82769806,90247169,98591953,93472374,99844015,104021807,106882833,112391912,122109124,125692094,130908917,142408323,151238652
