GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "31000","Nebraska",4,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",51911791,52804271,56102181,58597206,60598110,63317163,68098639,72377339,71459691,75194060,84096145,86235852,86022151,91084468,94681723,93559697,95823701,100067751,104489901,111347511,123080460,126473544
 "31000","Nebraska",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",1719836,1728292,1738643,1749370,1761497,1772693,1783440,1796378,1812683,1830158,1843774,1858886,1873369,1889916,1904449,1921360,1934360,1945367,1954927,1962642,1963554,1967923
 "31000","Nebraska",4,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",30184,30553,32268,33496,34401,35718,38184,40291,39422,41086,45611,46391,45918,48195,49716,48695,49538,51439,53450,56733,62682,64268
 "31000","Nebraska",4,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",39445872,40307450,43119379,45510273,46934155,48301478,51468782,53536371,53618075,56568186,63457392,64104132,65634545,69267208,71587004,70096436,71216731,73855652,76053319,78087474,85101976,89974794
 "31000","Nebraska",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",4412232,4604474,4772727,4989228,5250883,5615763,5845837,6044028,6056186,6270625,5734944,5901144,6751707,7097493,7385069,7585677,7940685,8219201,8542655,8993219,9430131,10238162
 "31000","Nebraska",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",2283029,2374834,2459008,2581405,2717524,2900986,3058552,3173718,3202830,3251223,2650772,2749493,3590115,3769737,3923733,4054431,4248446,4451414,4632173,4892295,5139618,5626278
 "31000","Nebraska",4,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",2129203,2229640,2313719,2407823,2533359,2714777,2787285,2870310,2853356,3019402,3084172,3151651,3161592,3327756,3461336,3531246,3692239,3767787,3910482,4100924,4290513,4611884
 "31000","Nebraska",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",-874746,-901442,-936911,-943057,-940061,-856281,-947368,-979494,-956842,-898156,-963241,-998512,-968977,-936493,-1019969,-1067366,-1166581,-1122541,-1137528,-1190377,-1257072,-1348547
 "31000","Nebraska",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",34158894,34801534,37409741,39577988,40743211,41829434,44675577,46512849,46605047,49399405,56759207,57204476,57913861,61233222,63181966,61443393,62109465,64513910,66373136,67903878,74414773,78388085
 "31000","Nebraska",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",11032786,10856745,11238719,11209542,11586849,12554560,14002170,15282754,13801477,13926271,15244440,16847570,15773730,16932990,17899814,18030633,18904866,19844375,21530002,22400368,24747153,26950343
