GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "51000","Virginia",5,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",244314338,251357721,266325205,284687272,303288897,323553839,341200328,355506371,349465380,364677930,385635146,402072097,398579782,414710067,433088249,444691432,462372199,479766611,501811571,530920445,578639738,599041951
 "51000","Virginia",5,CAINC5N,20,"...","Population (persons) 2/","Number of persons",7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8025030,8107628,8196915,8269638,8333578,8389864,8444688,8502578,8547016,8597339,8636471,8657365,8683619
 "51000","Virginia",5,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",33940,34495,36151,38082,40027,42164,44020,45383,44091,45443,47564,49052,48198,49764,51620,52659,54380,56133,58368,61474,66838,68985
 "51000","Virginia",5,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",184666498,189151512,199943911,216849751,230677524,241768620,251551993,255751400,253301547,263974651,272115957,282095603,284627716,291940359,304543215,310125950,321253019,332431085,348430795,356186449,384089912,410883004
 "51000","Virginia",5,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",19663981,20356681,21415570,23336733,24956066,26489376,27632668,28536051,28627302,29511435,27107839,27982813,32377083,33129971,34665050,35397606,37048804,38327668,39971627,41103535,44038838,47747139
 "51000","Virginia",5,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",10200996,10601997,11081480,11988873,12857340,13708409,14421338,14927557,14940969,15333757,12326100,12670359,16796748,17290865,18115563,18675300,19655768,20591864,21553429,22226967,23891068,26132441
 "51000","Virginia",5,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",9462985,9754684,10334090,11347860,12098726,12780967,13211330,13608494,13686333,14177678,14781739,15312454,15580335,15839106,16549487,16722306,17393036,17735804,18418198,18876568,20147770,21614698
 "51000","Virginia",5,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",6574707,8084329,8783558,9248815,9517636,10812033,11419987,13262108,13089760,14602761,16878585,16850369,16606906,18513110,18959749,19840549,20354714,20802945,19349855,19238420,20979970,20909316
 "51000","Virginia",5,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",171577224,176879160,187311899,202761833,215239094,226091277,235339312,240477457,237764005,249065977,261886703,270963159,268857539,277323498,288837914,294568893,304558929,314906362,327809023,334321334,361031044,384045181
 "51000","Virginia",5,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",48599919,48882554,51566662,52942770,56450884,62901118,69066805,72695239,66292032,66027669,72332580,79202582,75851783,80790939,84831910,88431918,93589014,97263730,102245493,101328369,110118495,117275883
 "51000","Virginia",5,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",24137195,25596007,27446644,28982669,31598919,34561444,36794211,42333675,45409343,49584284,51415863,51906356,53870460,56595630,59418425,61690621,64224256,67596519,71757055,95270742,107490199,97720887
 "51000","Virginia",5,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",138736575,140649617,147669361,158761605,169079566,178939009,188710487,193707707,191509278,196433165,202088225,208176699,210443226,215893951,225619263,231293939,240848339,250392302,261980380,268724049,287538994,309368405
 "51000","Virginia",5,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",28203482,30152354,33177081,36305639,38767610,38678311,40629648,42144357,44951982,45198766,45242194,46383165,48884883,50164787,52566462,53749811,55222608,56839310,58191892,59934086,63295030,66269179
 "51000","Virginia",5,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",18740497,20397670,22842991,24957779,26668884,25897344,27418318,28535863,31265649,31021088,30460455,31070711,33304548,34325681,36016975,37027505,37829572,39103506,39773694,41057518,43147260,44654481
 "51000","Virginia",5,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",9462985,9754684,10334090,11347860,12098726,12780967,13211330,13608494,13686333,14177678,14781739,15312454,15580335,15839106,16549487,16722306,17393036,17735804,18418198,18876568,20147770,21614698
 "51000","Virginia",5,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",17726441,18349541,19097469,21782507,22830348,24151300,22211858,19899336,16840287,22342720,24785538,27535739,25299607,25881621,26357490,25082200,25182072,25199473,28258523,27528314,33255888,35245420
 "51000","Virginia",5,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",268221,108706,-13341,255485,352797,26794,-59466,99761,92631,79353,388840,325155,445959,331171,205519,-58714,196809,-10486,182438,-63918,367486,710765
 "51000","Virginia",5,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",17458220,18240835,19110810,21527022,22477551,24124506,22271324,19799575,16747656,22263367,24396698,27210584,24853648,25550450,26151971,25140914,24985263,25209959,28076085,27592232,32888402,34534655
 "51000","Virginia",5,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",488431,377043,284059,547693,590891,292557,257720,399935,371799,356099,626047,660637,787786,700550,510198,282615,544591,306732,441584,211272,628931,1087289
